"make";"model";"car";"year";"Body";"Odometer";"Transmission";"price";"URL";"state";"adType"
"NISSAN";"MURANO";"2007 Nissan Murano TI Z50 Auto 4x4";2007;"SUV";164751;"Automatic";10950;"http://www.carsales.com.au/dealer/details/Nissan-Murano-2007/OAG-AD-14265502/?Cr=1003";"QLD";"Used Car"
"NISSAN";"PATROL";"1998 Nissan Patrol Ti GU Auto 4x4";1998;"SUV";307000;"Automatic";9999;"http://www.carsales.com.au/private/details/Nissan-Patrol-1998/SSE-AD-4161981/?Cr=1004";"SA";"Private Seller Car"
"NISSAN";"MICRA";"2013 Nissan Micra Ti K13 Auto";2013;"Hatch";90840;"Automatic";9990;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2013/OAG-AD-14395374/?Cr=1005";"NSW";"Used Car"
"NISSAN";"DUALIS";"2010 Nissan Dualis Ti J10 Series II Manual";2010;"SUV";192607;"Manual";9499;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2010/OAG-AD-14465516/?Cr=1007";"VIC";"Used Car"
"NISSAN";"MICRA";"2013 Nissan Micra ST K13 Manual";2013;"Hatch";84492;"Manual";8995;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2013/OAG-AD-14463783/?Cr=1008";"NSW";"Used Car"
"NISSAN";"MICRA";"2008 Nissan Micra K12 Auto";2008;"Hatch";134402;"Automatic";7990;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2008/OAG-AD-14529668/?Cr=1009";"NSW";"Used Car"
"NISSAN";"TIIDA";"2006 Nissan Tiida ST C11 Auto";2006;"Hatch";179076;"Automatic";7990;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2006/OAG-AD-12967308/?Cr=1010";"VIC";"Used Car"
"NISSAN";"PULSAR";"2005 Nissan Pulsar Q N16 Auto";2005;"Sedan";146257;"Automatic";7990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2005/OAG-AD-14393868/?Cr=1011";"VIC";"Used Car"
"NISSAN";"PULSAR";"2014 Nissan Pulsar ST C12 Auto";2014;"Hatch";50194;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2014/OAG-AD-13631847/?Cr=1012";"QLD";"Used Car"
"NISSAN";"X-TRAIL";"2009 Nissan X-Trail TS T31 Auto 4x4";2009;"SUV";187357;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2009/OAG-AD-13906293/?Cr=1014";"VIC";"Used Car"
"NISSAN";"X-TRAIL";"2011 Nissan X-Trail ST T31 Manual 2WD";2011;"SUV";98967;"Manual";14500;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2011/OAG-AD-14213989/?Cr=1015";"QLD";"Used Car"
"NISSAN";"DUALIS";"2010 Nissan Dualis ST J10 Series II Manual";2010;"SUV";87359;"Manual";12990;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2010/OAG-AD-14416901/?Cr=1016";"WA";"Used Car"
"NISSAN";"ELGRAND";"2002 Nissan Elgrand X Limited ALWE50 Auto 4x4";2002;"SUV";111252;"Automatic";12990;"http://www.carsales.com.au/dealer/details/Nissan-Elgrand-2002/OAG-AD-14290942/?Cr=1017";"NSW";"Used Car"
"NISSAN";"DUALIS";"2008 Nissan Dualis ST J10 Auto AWD";2008;"SUV";104200;"Automatic";12000;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2008/OAG-AD-14061594/?Cr=1018";"QLD";"Used Car"
"NISSAN";"PULSAR";"2013 Nissan Pulsar ST B17 Auto";2013;"Sedan";83000;"Automatic";11499;"http://www.carsales.com.au/private/details/Nissan-Pulsar-2013/SSE-AD-4640559/?Cr=1020";"QLD";"Private Seller Car"
"NISSAN";"MAXIMA";"2010 Nissan Maxima 350 Ti J32 Auto";2010;"Sedan";173200;"Automatic";11200;"http://www.carsales.com.au/private/details/Nissan-Maxima-2010/SSE-AD-4611224/?Cr=1021";"VIC";"Private Seller Car"
"NISSAN";"ALMERA";"2013 Nissan Almera Ti N17 Auto";2013;"Sedan";39633;"Automatic";10990;"http://www.carsales.com.au/dealer/details/Nissan-Almera-2013/OAG-AD-14499948/?Cr=1022";"NSW";"Used Car"
"NISSAN";"X-TRAIL";"2009 Nissan X-Trail ST-L T31 Auto 4x4";2009;"SUV";164858;"Automatic";10499;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2009/OAG-AD-13658355/?Cr=1023";"NSW";"Used Car"
"NISSAN";"PATROL";"1999 Nissan Patrol ST GU Manual 4x4";1999;"SUV";333000;"Manual";9200;"http://www.carsales.com.au/private/details/Nissan-Patrol-1999/SSE-AD-4642493/?Cr=1024";"WA";"Private Seller Car"
"NISSAN";"TIIDA";"2006 Nissan Tiida ST-L C11 Auto";2006;"Sedan";101766;"Automatic";8990;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2006/OAG-AD-14507391/?Cr=1025";"NSW";"Used Car"
"NISSAN";"MICRA";"2008 Nissan Micra K12 Auto";2008;"Hatch";65434;"Automatic";8499;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2008/OAG-AD-14448342/?Cr=1026";"VIC";"Used Car"
"NISSAN";"MICRA";"2013 Nissan Micra ST K13 Manual";2013;"Hatch";64578;"Manual";7990;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2013/OAG-AD-14581597/?Cr=1027";"NSW";"Used Car"
"NISSAN";"MICRA";"2010 Nissan Micra K12 Auto";2010;"Hatch";99080;"Automatic";7990;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2010/OAG-AD-14420841/?Cr=1028";"VIC";"Used Car"
"NISSAN";"MAXIMA";"2004 Nissan Maxima Ti J31 Auto";2004;"Sedan";181019;"Automatic";6999;"http://www.carsales.com.au/dealer/details/Nissan-Maxima-2004/OAG-AD-14536649/?Cr=1029";"VIC";"Used Car"
"NISSAN";"MICRA";"2011 Nissan Micra Ti K13 Manual";2011;"Hatch";60674;"Manual";6990;"http://www.carsales.com.au/private/details/Nissan-Micra-2011/SSE-AD-4579099/?Cr=1030";"QLD";"Private Seller Car"
"NISSAN";"X-TRAIL";"2004 Nissan X-Trail Ti T30 II Manual 4x4";2004;"SUV";152217;"Manual";6990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2004/OAG-AD-14117772/?Cr=1031";"VIC";"Used Car"
"NISSAN";"X-TRAIL";"2004 Nissan X-Trail Ti-L T30 II Auto 4x4";2004;"SUV";284363;"Automatic";7390;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2004/OAG-AD-14475236/?Cr=1032";"VIC";"Used Car"
"NISSAN";"X-TRAIL";"2004 Nissan X-Trail ST T30 II Auto 4x4";2004;"SUV";236360;"Automatic";5995;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2004/OAG-AD-14328847/?Cr=1033";"NSW";"Used Car"
"NISSAN";"X-TRAIL";"2005 Nissan X-Trail ST T30 II Manual 4x4";2005;"SUV";162071;"Manual";5990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2005/OAG-AD-14507541/?Cr=1034";"WA";"Used Car"
"NISSAN";"X-TRAIL";"2011 Nissan X-Trail ST T31 Auto 2WD";2011;"SUV";205000;"Automatic";9999;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2011/SSE-AD-4508006/?Cr=1037";"SA";"Private Seller Car"
"NISSAN";"TIIDA";"2007 Nissan Tiida ST C11 Auto";2007;"Sedan";117000;"Automatic";7995;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2007/OAG-AD-14478452/?Cr=1040";"NSW";"Used Car"
"NISSAN";"MURANO";"2005 Nissan Murano TI Z50 Auto 4x4";2005;"SUV";208171;"Automatic";7950;"http://www.carsales.com.au/dealer/details/Nissan-Murano-2005/OAG-AD-14576333/?Cr=1041";"NSW";"Used Car"
"NISSAN";"PATROL";"1998 Nissan Patrol ST GU Auto 4x4";1998;"SUV";458000;"Automatic";7500;"http://www.carsales.com.au/private/details/Nissan-Patrol-1998/SSE-AD-4548896/?Cr=1042";"VIC";"Private Seller Car"
"NISSAN";"PULSAR";"2005 Nissan Pulsar ST N16 Auto";2005;"Sedan";234381;"Automatic";6999;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2005/OAG-AD-13912140/?Cr=1043";"VIC";"Used Car"
"NISSAN";"TIIDA";"2006 Nissan Tiida ST C11 Auto";2006;"Hatch";125414;"Automatic";6990;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2006/OAG-AD-14558960/?Cr=1044";"NSW";"Used Car"
"NISSAN";"PATROL";"2001 Nissan Patrol ST GU II Manual 4x4";2001;"SUV";333320;"Manual";14990;"http://www.carsales.com.au/dealer/details/Nissan-Patrol-2001/OAG-AD-14436058/?Cr=1046";"NSW";"Used Car"
"NISSAN";"PULSAR";"2013 Nissan Pulsar ST B17 Auto";2013;"Sedan";78142;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2013/OAG-AD-14393114/?Cr=1047";"QLD";"Used Car"
"NISSAN";"PULSAR";"2015 Nissan Pulsar ST C12 Series 2 Auto";2015;"Hatch";51309;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2015/OAG-AD-14445004/?Cr=1048";"QLD";"Used Car"
"NISSAN";"PULSAR";"2013 Nissan Pulsar ST B17 Auto";2013;"Sedan";56132;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2013/OAG-AD-14499949/?Cr=1049";"SA";"Used Car"
"NISSAN";"DUALIS";"2011 Nissan Dualis Ti J10 Series II Auto";2011;"SUV";115500;"Automatic";13900;"http://www.carsales.com.au/private/details/Nissan-Dualis-2011/SSE-AD-3908653/?Cr=1050";"VIC";"Private Seller Car"
"NISSAN";"MICRA";"2010 Nissan Micra Ti K13 Auto";2010;"Hatch";94288;"Automatic";9450;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2010/OAG-AD-14336704/?Cr=1052";"VIC";"Used Car"
"NISSAN";"PATROL";"1997 Nissan Patrol ST GU Manual 4x4";1997;"SUV";303764;"Manual";8990;"http://www.carsales.com.au/dealer/details/Nissan-Patrol-1997/OAG-AD-14537737/?Cr=1053";"TAS";"Used Car"
"NISSAN";"X-TRAIL";"2007 Nissan X-Trail ST-S T30 II Auto 4x4";2007;"SUV";153856;"Automatic";8990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2007/OAG-AD-14207066/?Cr=1054";"SA";"Used Car"
"NISSAN";"X-TRAIL";"2005 Nissan X-Trail Ti-L T30 II Auto 4x4";2005;"SUV";208068;"Automatic";7000;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2005/SSE-AD-4551403/?Cr=1055";"VIC";"Private Seller Car"
"NISSAN";"MURANO";"2010 Nissan Murano ST Z51 Series 2 Auto 4x4";2010;"SUV";144967;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Nissan-Murano-2010/OAG-AD-14536985/?Cr=1056";"QLD";"Used Car"
"NISSAN";"PATROL";"2003 Nissan Patrol ST GU III Manual 4x4";2003;"SUV";280421;"Manual";14500;"http://www.carsales.com.au/private/details/Nissan-Patrol-2003/SSE-AD-4551519/?Cr=1057";"VIC";"Private Seller Car"
"NISSAN";"PATROL";"2000 Nissan Patrol ST GU II Manual 4x4";2000;"SUV";198173;"Manual";12950;"http://www.carsales.com.au/dealer/details/Nissan-Patrol-2000/OAG-AD-14580633/?Cr=1059";"QLD";"Used Car"
"NISSAN";"DUALIS";"2009 Nissan Dualis Ti J10 Manual AWD";2009;"SUV";71114;"Manual";11999;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2009/OAG-AD-14414115/?Cr=1061";"WA";"Used Car"
"NISSAN";"ALMERA";"2013 Nissan Almera ST N17 Auto";2013;"Sedan";56939;"Automatic";10490;"http://www.carsales.com.au/dealer/details/Nissan-Almera-2013/OAG-AD-13949877/?Cr=1062";"QLD";"Used Car"
"NISSAN";"TIIDA";"2008 Nissan Tiida ST-L C11 Manual";2008;"Sedan";147241;"Manual";6990;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2008/OAG-AD-13591030/?Cr=1063";"TAS";"Used Car"
"NISSAN";"MAXIMA";"2004 Nissan Maxima Ti J31 Auto";2004;"Sedan";186210;"Automatic";6290;"http://www.carsales.com.au/dealer/details/Nissan-Maxima-2004/OAG-AD-14170692/?Cr=1064";"VIC";"Used Car"
"NISSAN";"PATROL";"2003 Nissan Patrol ST GU III Auto 4x4";2003;"SUV";378636;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Nissan-Patrol-2003/OAG-AD-14441481/?Cr=1066";"VIC";"Used Car"
"NISSAN";"X-TRAIL";"2009 Nissan X-Trail ST T31 Auto 4x4";2009;"SUV";125257;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2009/OAG-AD-13500290/?Cr=1068";"VIC";"Used Car"
"NISSAN";"X-TRAIL";"2006 Nissan X-Trail Ti T30 II Auto 4x4";2006;"SUV";149006;"Automatic";12999;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2006/OAG-AD-14260661/?Cr=1069";"VIC";"Used Car"
"NISSAN";"PULSAR";"2015 Nissan Pulsar ST C12 Series 2 Auto";2015;"Hatch";44926;"Automatic";12998;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2015/OAG-AD-14257306/?Cr=1070";"WA";"Used Car"
"NISSAN";"MAXIMA";"2013 Nissan Maxima 250 ST-L J32 Auto";2013;"Sedan";103548;"Automatic";12988;"http://www.carsales.com.au/dealer/details/Nissan-Maxima-2013/OAG-AD-14378944/?Cr=1071";"QLD";"Used Car"
"NISSAN";"PULSAR";"2015 Nissan Pulsar ST C12 Series 2 Auto";2015;"Hatch";48969;"Automatic";11945;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2015/OAG-AD-14376636/?Cr=1072";"WA";"Used Car"
"NISSAN";"MURANO";"2005 Nissan Murano TI Z50 Auto 4x4";2005;"SUV";215000;"Automatic";8995;"http://www.carsales.com.au/private/details/Nissan-Murano-2005/SSE-AD-4229092/?Cr=1073";"QLD";"Private Seller Car"
"NISSAN";"MICRA";"2014 Nissan Micra ST K13 Auto";2014;"Hatch";84145;"Automatic";8990;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2014/OAG-AD-14387245/?Cr=1074";"TAS";"Used Car"
"NISSAN";"MICRA";"2008 Nissan Micra K12 Auto";2008;"Hatch";111555;"Automatic";8375;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2008/OAG-AD-14569906/?Cr=1075";"VIC";"Used Car"
"NISSAN";"PULSAR";"2002 Nissan Pulsar ST Plus N16 Auto";2002;"Sedan";135671;"Automatic";5990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2002/OAG-AD-14464145/?Cr=1076";"NSW";"Used Car"
"NISSAN";"TIIDA";"2013 Nissan Tiida ST C11 S4 Auto";2013;"Hatch";82270;"Automatic";10988;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2013/OAG-AD-14546369/?Cr=1078";"NSW";"Used Car"
"NISSAN";"MAXIMA";"2009 Nissan Maxima 250 ST-L J32 Auto";2009;"Sedan";135450;"Automatic";9995;"http://www.carsales.com.au/private/details/Nissan-Maxima-2009/SSE-AD-4564662/?Cr=1079";"QLD";"Private Seller Car"
"NISSAN";"PULSAR";"2014 Nissan Pulsar ST C12 Manual";2014;"Hatch";59500;"Manual";9990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2014/OAG-AD-14514737/?Cr=1080";"TAS";"Used Car"
"NISSAN";"X-TRAIL";"2010 Nissan X-Trail ST T31 Auto 4x4";2010;"SUV";181568;"Automatic";9990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2010/OAG-AD-14502779/?Cr=1081";"WA";"Used Car"
"NISSAN";"X-TRAIL";"2005 Nissan X-Trail Ti T30 II Manual 4x4";2005;"SUV";126000;"Manual";8000;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2005/SSE-AD-4583783/?Cr=1083";"ACT";"Private Seller Car"
"NISSAN";"TIIDA";"2006 Nissan Tiida ST C11 Auto";2006;"Sedan";158963;"Automatic";6999;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2006/OAG-AD-14542606/?Cr=1084";"QLD";"Used Car"
"NISSAN";"PULSAR";"2005 Nissan Pulsar ST-L N16 Auto";2005;"Sedan";188000;"Automatic";5999;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2005/OAG-AD-14339330/?Cr=1085";"SA";"Used Car"
"NISSAN";"PATHFINDER";"2007 Nissan Pathfinder Ti R51 Auto 4x4";2007;"SUV";164949;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Nissan-Pathfinder-2007/OAG-AD-14574069/?Cr=1087";"WA";"Used Car"
"NISSAN";"PULSAR";"2015 Nissan Pulsar ST B17 Series 2 Auto";2015;"Sedan";57617;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2015/OAG-AD-14421877/?Cr=1088";"VIC";"Used Car"
"NISSAN";"X-TRAIL";"2008 Nissan X-Trail TS T31 Auto 4x4";2008;"SUV";135000;"Automatic";13300;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2008/SSE-AD-4632092/?Cr=1089";"SA";"Private Seller Car"
"NISSAN";"MAXIMA";"2009 Nissan Maxima 350 Ti J32 Auto";2009;"Sedan";87000;"Automatic";12300;"http://www.carsales.com.au/private/details/Nissan-Maxima-2009/SSE-AD-4504937/?Cr=1091";"VIC";"Private Seller Car"
"NISSAN";"PULSAR";"2015 Nissan Pulsar ST C12 Series 2 Auto";2015;"Hatch";43629;"Automatic";13250;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2015/OAG-AD-14504300/?Cr=1092";"QLD";"Used Car"
"NISSAN";"X-TRAIL";"2007 Nissan X-Trail ST T31 Manual 4x4";2007;"SUV";177846;"Manual";11500;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2007/OAG-AD-14502048/?Cr=1093";"QLD";"Used Car"
"NISSAN";"MURANO";"2008 Nissan Murano TI Z50 Auto 4x4";2008;"SUV";155984;"Automatic";9999;"http://www.carsales.com.au/dealer/details/Nissan-Murano-2008/OAG-AD-14552305/?Cr=1094";"QLD";"Used Car"
"NISSAN";"PATHFINDER";"2003 Nissan Pathfinder Ti WX II Auto 4x4";2003;"SUV";148088;"Automatic";9988;"http://www.carsales.com.au/dealer/details/Nissan-Pathfinder-2003/OAG-AD-14584189/?Cr=1095";"VIC";"Used Car"
"NISSAN";"MICRA";"2011 Nissan Micra ST-L K13 Manual";2011;"Hatch";55590;"Manual";8999;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2011/OAG-AD-14479455/?Cr=1096";"VIC";"Used Car"
"NISSAN";"MICRA";"2012 Nissan Micra ST-L K13 Manual";2012;"Hatch";63498;"Manual";8000;"http://www.carsales.com.au/private/details/Nissan-Micra-2012/SSE-AD-4676738/?Cr=1097";"VIC";"Private Seller Car"
"NISSAN";"ALMERA";"2013 Nissan Almera ST N17 Manual";2013;"Sedan";94294;"Manual";6990;"http://www.carsales.com.au/dealer/details/Nissan-Almera-2013/OAG-AD-14515825/?Cr=1098";"QLD";"Used Car"
"NISSAN";"TIIDA";"2008 Nissan Tiida ST C11 Auto";2008;"Sedan";139318;"Automatic";5490;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2008/OAG-AD-14565888/?Cr=1100";"QLD";"Used Car"
"NISSAN";"PULSAR";"2014 Nissan Pulsar ST B17 Auto";2014;"Sedan";56589;"Automatic";14995;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2014/OAG-AD-14385899/?Cr=1102";"NSW";"Used Car"
"NISSAN";"PATROL";"2002 Nissan Patrol ST GU III Auto 4x4";2002;"SUV";261021;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Nissan-Patrol-2002/OAG-AD-14459254/?Cr=1103";"WA";"Used Car"
"NISSAN";"PULSAR";"2014 Nissan Pulsar ST C12 Auto";2014;"Hatch";52311;"Automatic";14980;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2014/OAG-AD-14551139/?Cr=1104";"ACT";"Used Car"
"NISSAN";"DUALIS";"2011 Nissan Dualis Ti J10 Series II Manual";2011;"SUV";74369;"Manual";13999;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2011/OAG-AD-14530443/?Cr=1106";"WA";"Used Car"
"NISSAN";"X-TRAIL";"2010 Nissan X-Trail ST T31 Auto 4x4";2010;"SUV";141023;"Automatic";12990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2010/OAG-AD-14502776/?Cr=1109";"WA";"Used Car"
"NISSAN";"DUALIS";"2011 Nissan Dualis ST J10 Series II Auto";2011;"SUV";133561;"Automatic";12980;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2011/OAG-AD-14539268/?Cr=1110";"QLD";"Used Car"
"NISSAN";"PATROL";"1998 Nissan Patrol ST GU Manual 4x4";1998;"SUV";339903;"Manual";9990;"http://www.carsales.com.au/dealer/details/Nissan-Patrol-1998/OAG-AD-14366015/?Cr=1112";"QLD";"Used Car"
"NISSAN";"MAXIMA";"2004 Nissan Maxima Ti J31 Auto";2004;"Sedan";124923;"Automatic";8990;"http://www.carsales.com.au/dealer/details/Nissan-Maxima-2004/OAG-AD-14327980/?Cr=1114";"ACT";"Used Car"
"NISSAN";"MICRA";"2011 Nissan Micra ST K13 Auto";2011;"Hatch";77105;"Automatic";8980;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2011/AGC-AD-11735476/?Cr=1115";"QLD";"Used Car"
"NISSAN";"MICRA";"2010 Nissan Micra K12 Auto";2010;"Hatch";89000;"Automatic";7500;"http://www.carsales.com.au/private/details/Nissan-Micra-2010/SSE-AD-4670762/?Cr=1116";"QLD";"Private Seller Car"
"NISSAN";"X-TRAIL";"2003 Nissan X-Trail Ti Luxury T30 Manual 4x4";2003;"SUV";229842;"Manual";7500;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2003/SSE-AD-4337499/?Cr=1117";"NSW";"Private Seller Car"
"NISSAN";"TIIDA";"2006 Nissan Tiida ST-L C11 Auto";2006;"Hatch";139302;"Automatic";7490;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2006/OAG-AD-14484987/?Cr=1118";"ACT";"Used Car"
"NISSAN";"ALMERA";"2013 Nissan Almera ST N17 Manual";2013;"Sedan";101442;"Manual";6990;"http://www.carsales.com.au/dealer/details/Nissan-Almera-2013/OAG-AD-14506576/?Cr=1119";"QLD";"Used Car"
"NISSAN";"MAXIMA";"2006 Nissan Maxima Ti J31 Auto";2006;"Sedan";107809;"Automatic";6990;"http://www.carsales.com.au/private/details/Nissan-Maxima-2006/SSE-AD-4633185/?Cr=1120";"NSW";"Private Seller Car"
"NISSAN";"X-TRAIL";"2003 Nissan X-Trail Ti T30 Auto 4x4";2003;"SUV";218024;"Automatic";6490;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2003/OAG-AD-14466913/?Cr=1122";"QLD";"Used Car"
"NISSAN";"X-TRAIL";"2010 Nissan X-Trail TL T31 Auto 4x4";2010;"SUV";182000;"Automatic";15000;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2010/SSE-AD-4493336/?Cr=1124";"VIC";"Private Seller Car"
"NISSAN";"PULSAR";"2015 Nissan Pulsar ST C12 Series 2 Auto";2015;"Hatch";47230;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2015/OAG-AD-14436669/?Cr=1125";"QLD";"Used Car"
"NISSAN";"X-TRAIL";"2008 Nissan X-Trail ST T31 Manual 4x4";2008;"SUV";275528;"Manual";7490;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2008/OAG-AD-14253768/?Cr=1128";"TAS";"Used Car"
"NISSAN";"X-TRAIL";"2002 Nissan X-Trail Ti T30 Manual 4x4";2002;"SUV";188269;"Manual";5900;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2002/OAG-AD-14082319/?Cr=1129";"NSW";"Used Car"
"NISSAN";"DUALIS";"2012 Nissan Dualis ST J10 Series II Manual";2012;"SUV";107327;"Manual";14990;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2012/OAG-AD-13605901/?Cr=1130";"VIC";"Used Car"
"NISSAN";"PULSAR";"2014 Nissan Pulsar ST C12 Auto";2014;"Hatch";26497;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2014/OAG-AD-14441555/?Cr=1131";"NSW";"Used Car"
"NISSAN";"X-TRAIL";"2008 Nissan X-Trail Ti T31 Auto 4x4";2008;"SUV";160694;"Automatic";13950;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2008/OAG-AD-14385955/?Cr=1133";"VIC";"Used Car"
"NISSAN";"X-TRAIL";"2008 Nissan X-Trail TS T31 Manual 4x4";2008;"SUV";163000;"Manual";12990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2008/OAG-AD-14250348/?Cr=1134";"SA";"Used Car"
"NISSAN";"MICRA";"2011 Nissan Micra ST K13 Auto";2011;"Hatch";46915;"Automatic";11990;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2011/OAG-AD-14572598/?Cr=1135";"NSW";"Used Car"
"NISSAN";"PULSAR";"2013 Nissan Pulsar ST C12 Auto";2013;"Hatch";56194;"Automatic";10990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2013/OAG-AD-14414100/?Cr=1136";"ACT";"Used Car"
"NISSAN";"X-TRAIL";"2006 Nissan X-Trail ST-S X-Treme T30 II Manual 4x4";2006;"SUV";134475;"Manual";10999;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2006/OAG-AD-14543829/?Cr=1137";"QLD";"Used Car"
"NISSAN";"MICRA";"2011 Nissan Micra ST-L K13 Auto";2011;"Hatch";63445;"Automatic";9990;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2011/OAG-AD-14410677/?Cr=1138";"SA";"Used Car"
"NISSAN";"MICRA";"2011 Nissan Micra ST K13 Manual";2011;"Hatch";39991;"Manual";9800;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2011/OAG-AD-14470741/?Cr=1139";"VIC";"Used Car"
"NISSAN";"MICRA";"2010 Nissan Micra K12 Auto";2010;"Hatch";77591;"Automatic";9988;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2010/OAG-AD-14480814/?Cr=1140";"VIC";"Used Car"
"NISSAN";"MICRA";"2012 Nissan Micra ST-L K13 Auto";2012;"Hatch";98260;"Automatic";8990;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2012/OAG-AD-14092554/?Cr=1141";"VIC";"Used Car"
"NISSAN";"X-TRAIL";"2005 Nissan X-Trail Ti T30 II Auto 4x4";2005;"SUV";198000;"Automatic";7400;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2005/SSE-AD-4629708/?Cr=1142";"QLD";"Private Seller Car"
"NISSAN";"X-TRAIL";"2007 Nissan X-Trail ST-S T30 II Auto 4x4";2007;"SUV";210364;"Automatic";6999;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2007/OAG-AD-14571053/?Cr=1143";"NSW";"Used Car"
"NISSAN";"X-TRAIL";"2002 Nissan X-Trail ST T30 Auto 4x4";2002;"SUV";224842;"Automatic";5990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2002/OAG-AD-14577774/?Cr=1144";"TAS";"Used Car"
"NISSAN";"DUALIS";"2011 Nissan Dualis ST J10 Series II Manual";2011;"SUV";135445;"Manual";14990;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2011/OAG-AD-14381292/?Cr=1145";"QLD";"Used Car"
